segment_id,start_time,end_time,duration
45604,2022-11-16 08:26:05.778556,2022-11-16 08:41:05.944653,0 days 00:15:00.166097
45606,2022-11-16 08:42:06.054703,2022-11-16 09:00:06.168242,0 days 00:18:00.113539
45813,2022-11-16 20:02:05.849518,2022-11-17 05:32:05.674676,0 days 09:29:59.825158
46298,2022-11-17 20:01:06.030362,2022-11-18 05:30:06.629423,0 days 09:29:00.599061
47070,2022-11-18 20:01:06.235484,2022-11-19 05:30:06.036143,0 days 09:28:59.800659
47751,2022-11-19 17:01:06.166820,2022-11-21 00:02:06.449550,1 days 07:01:00.282730
47753,2022-11-21 00:04:06.522122,2022-11-21 01:16:05.905365,0 days 01:11:59.383243
47754,2022-11-21 01:16:05.906727,2022-11-21 01:32:05.875083,0 days 00:15:59.968356
47755,2022-11-21 01:32:05.879284,2022-11-21 02:29:06.226481,0 days 00:57:00.347197
47757,2022-11-21 02:30:06.294486,2022-11-21 03:57:06.654763,0 days 01:27:00.360277
47759,2022-11-21 03:58:05.503783,2022-11-21 04:26:06.032653,0 days 00:28:00.528870
48485,2022-11-21 20:01:07.722062,2022-11-22 05:30:06.250444,0 days 09:28:58.528382
48997,2022-11-22 20:00:05.677665,2022-11-23 05:30:06.318660,0 days 09:30:00.640995
49339,2022-11-23 17:24:06.318343,2022-11-23 17:40:05.473673,0 days 00:15:59.155330
49352,2022-11-23 18:38:06.224412,2022-11-23 18:54:05.986465,0 days 00:15:59.762053
49357,2022-11-23 19:09:05.767946,2022-11-23 19:24:05.867203,0 days 00:15:00.099257
49366,2022-11-23 20:00:06.050419,2022-11-24 05:31:05.533755,0 days 09:30:59.483336
49492,2022-11-24 08:22:05.924491,2022-11-24 09:16:06.675189,0 days 00:54:00.750698
49494,2022-11-24 09:18:06.092837,2022-11-24 09:45:06.247269,0 days 00:27:00.154432
49495,2022-11-24 09:45:06.248766,2022-11-24 20:01:06.020552,0 days 10:15:59.771786
49496,2022-11-24 20:01:06.022197,2022-11-25 05:30:05.856607,0 days 09:28:59.834410
49569,2022-11-25 08:36:06.064665,2022-11-25 09:22:06.144871,0 days 00:46:00.080206
49572,2022-11-25 09:29:06.375280,2022-11-25 09:54:06.101209,0 days 00:24:59.725929
49574,2022-11-25 09:55:05.777644,2022-11-25 10:39:05.819564,0 days 00:44:00.041920
49576,2022-11-25 10:40:06.414705,2022-11-25 11:09:06.035698,0 days 00:28:59.620993
49578,2022-11-25 11:10:05.605839,2022-11-25 11:47:05.805844,0 days 00:37:00.200005
49581,2022-11-25 11:57:06.112043,2022-11-25 13:08:06.269020,0 days 01:11:00.156977
49582,2022-11-25 13:09:05.875833,2022-11-25 14:44:05.846787,0 days 01:34:59.970954
49584,2022-11-25 14:45:05.450357,2022-11-25 15:11:05.720066,0 days 00:26:00.269709
49586,2022-11-25 15:12:06.344459,2022-11-25 15:29:05.868462,0 days 00:16:59.524003
49592,2022-11-25 15:58:05.653590,2022-11-25 16:15:06.068822,0 days 00:17:00.415232
49598,2022-11-25 16:43:06.193685,2022-11-25 17:02:06.204981,0 days 00:19:00.011296
49600,2022-11-25 17:03:05.751861,2022-11-25 17:22:06.053850,0 days 00:19:00.301989
49602,2022-11-25 17:23:05.590187,2022-11-25 17:39:06.459463,0 days 00:16:00.869276
49610,2022-11-25 18:26:05.508233,2022-11-25 18:41:05.823229,0 days 00:15:00.314996
49614,2022-11-25 18:55:05.396850,2022-11-25 19:13:05.534311,0 days 00:18:00.137461
49616,2022-11-25 19:14:06.177525,2022-11-25 19:34:05.963809,0 days 00:19:59.786284
49625,2022-11-25 20:01:05.964789,2022-11-26 05:30:32.601104,0 days 09:29:26.636315
49705,2022-11-26 08:16:06.126867,2022-11-26 08:32:05.794114,0 days 00:15:59.667247
49707,2022-11-26 08:33:06.383418,2022-11-26 14:37:06.306662,0 days 06:03:59.923244
49757,2022-11-26 17:02:05.884215,2022-11-28 05:30:06.347974,1 days 12:28:00.463759
49880,2022-11-28 10:55:05.617614,2022-11-28 11:11:05.955804,0 days 00:16:00.338190
49882,2022-11-28 11:12:05.532994,2022-11-28 11:27:05.952876,0 days 00:15:00.419882
49886,2022-11-28 11:42:05.589616,2022-11-28 11:59:05.551573,0 days 00:16:59.961957
49897,2022-11-28 12:54:05.721540,2022-11-28 13:10:05.812704,0 days 00:16:00.091164
49940,2022-11-28 16:29:05.710789,2022-11-28 16:44:05.770017,0 days 00:15:00.059228
50027,2022-11-28 20:00:05.773837,2022-11-29 05:30:05.449079,0 days 09:29:59.675242
50508,2022-11-29 20:00:05.883247,2022-11-30 05:31:06.361260,0 days 09:31:00.478013
51050,2022-11-30 20:01:05.629388,2022-12-01 05:31:06.347370,0 days 09:30:00.717982
51680,2022-12-01 20:02:05.526728,2022-12-02 05:31:06.261275,0 days 09:29:00.734547
52199,2022-12-02 20:01:05.525796,2022-12-03 05:30:06.037403,0 days 09:29:00.511607
52838,2022-12-03 17:01:06.458246,2022-12-03 17:47:06.116153,0 days 00:45:59.657907
52839,2022-12-03 17:47:06.117455,2022-12-05 05:30:05.817861,1 days 11:42:59.700406
53434,2022-12-05 20:01:07.331299,2022-12-06 05:30:06.076027,0 days 09:28:58.744728
53668,2022-12-06 12:15:05.597453,2022-12-06 12:34:06.108007,0 days 00:19:00.510554
53843,2022-12-06 20:01:06.271027,2022-12-07 05:31:06.313834,0 days 09:30:00.042807
54367,2022-12-07 20:01:05.930659,2022-12-08 05:31:05.876619,0 days 09:29:59.945960
54836,2022-12-08 20:01:05.550258,2022-12-09 05:31:05.504807,0 days 09:29:59.954549
55320,2022-12-09 20:01:05.535627,2022-12-10 05:30:05.481767,0 days 09:28:59.946140
55817,2022-12-10 17:01:05.603919,2022-12-12 05:30:05.731097,1 days 12:29:00.127178
55931,2022-12-12 07:51:05.741830,2022-12-12 08:09:05.593341,0 days 00:17:59.851511
55938,2022-12-12 08:28:05.972136,2022-12-12 08:44:06.177921,0 days 00:16:00.205785
55940,2022-12-12 08:45:05.782560,2022-12-12 09:12:05.875288,0 days 00:27:00.092728
55941,2022-12-12 09:12:05.876410,2022-12-12 14:43:05.873491,0 days 05:30:59.997081
56060,2022-12-12 20:00:06.224568,2022-12-13 05:31:05.385951,0 days 09:30:59.161383
56677,2022-12-13 20:01:06.191029,2022-12-14 05:31:05.756889,0 days 09:29:59.565860
57308,2022-12-14 20:01:06.139961,2022-12-15 05:31:06.054742,0 days 09:29:59.914781
57416,2022-12-15 07:51:05.777834,2022-12-15 08:15:05.488152,0 days 00:23:59.710318
57417,2022-12-15 08:15:05.489401,2022-12-15 10:03:05.723168,0 days 01:48:00.233767
57676,2022-12-15 20:01:05.720416,2022-12-16 05:31:06.444704,0 days 09:30:00.724288
58114,2022-12-16 19:55:06.317579,2022-12-17 05:31:05.811380,0 days 09:35:59.493801
58603,2022-12-17 17:01:05.668679,2022-12-19 05:31:05.952545,1 days 12:30:00.283866
59089,2022-12-19 20:01:05.981402,2022-12-20 05:31:05.591685,0 days 09:29:59.610283
59660,2022-12-20 19:58:05.358620,2022-12-21 05:31:06.230315,0 days 09:33:00.871695
60142,2022-12-21 20:01:06.405707,2022-12-22 05:31:05.886624,0 days 09:29:59.480917
60285,2022-12-22 08:54:05.468833,2022-12-22 09:11:06.259737,0 days 00:17:00.790904
60288,2022-12-22 09:18:05.690633,2022-12-22 14:26:05.592579,0 days 05:07:59.901946
60290,2022-12-22 14:28:05.680862,2022-12-22 14:44:05.995765,0 days 00:16:00.314903
60358,2022-12-22 19:53:06.009703,2022-12-23 05:31:05.521181,0 days 09:37:59.511478
60476,2022-12-23 08:36:05.519536,2022-12-23 08:53:06.374965,0 days 00:17:00.855429
60477,2022-12-23 08:53:06.376229,2022-12-23 09:43:06.681707,0 days 00:50:00.305478
60480,2022-12-23 09:46:05.792982,2022-12-23 11:26:05.399255,0 days 01:39:59.606273
60481,2022-12-23 11:27:05.904927,2022-12-23 14:56:05.916709,0 days 03:29:00.011782
60483,2022-12-23 15:01:05.724652,2022-12-23 16:41:05.700228,0 days 01:39:59.975576
60549,2022-12-23 20:02:06.410374,2022-12-24 05:31:06.918557,0 days 09:29:00.508183
60551,2022-12-24 05:32:06.719011,2022-12-24 05:53:05.511439,0 days 00:20:58.792428
60555,2022-12-24 05:56:05.647696,2022-12-24 06:14:06.210095,0 days 00:18:00.562399
60576,2022-12-24 07:32:05.684246,2022-12-24 07:50:06.067512,0 days 00:18:00.383266
60578,2022-12-24 07:57:06.313789,2022-12-24 08:49:06.125684,0 days 00:51:59.811895
60579,2022-12-24 08:50:05.952122,2022-12-24 09:19:05.913534,0 days 00:28:59.961412
60656,2022-12-24 15:11:05.794997,2022-12-24 15:40:06.024279,0 days 00:29:00.229282
60674,2022-12-24 17:01:05.581177,2022-12-26 05:31:05.554949,1 days 12:29:59.973772
60786,2022-12-26 07:52:05.613409,2022-12-26 08:11:05.788723,0 days 00:19:00.175314
60788,2022-12-26 08:19:05.371790,2022-12-26 09:09:06.094956,0 days 00:50:00.723166
60789,2022-12-26 09:09:06.096181,2022-12-26 12:27:05.573067,0 days 03:17:59.476886
60889,2022-12-26 19:58:06.170123,2022-12-27 05:31:05.749020,0 days 09:32:59.578897
60945,2022-12-27 07:34:06.254336,2022-12-27 07:49:08.925925,0 days 00:15:02.671589
60949,2022-12-27 08:12:06.306813,2022-12-27 09:36:05.508037,0 days 01:23:59.201224
61195,2022-12-27 20:00:05.541824,2022-12-28 05:31:06.071308,0 days 09:31:00.529484
61278,2022-12-28 07:28:06.288837,2022-12-28 08:14:05.920770,0 days 00:45:59.631933
61279,2022-12-28 08:14:05.922027,2022-12-28 17:52:06.358791,0 days 09:38:00.436764
61281,2022-12-28 17:54:05.464121,2022-12-28 18:16:05.838937,0 days 00:22:00.374816
61283,2022-12-28 18:19:06.364981,2022-12-28 18:37:06.316835,0 days 00:17:59.951854
61287,2022-12-28 18:57:06.178348,2022-12-28 19:14:05.468722,0 days 00:16:59.290374
61289,2022-12-28 19:17:06.412896,2022-12-28 19:39:05.640590,0 days 00:21:59.227694
61291,2022-12-28 19:42:06.316498,2022-12-28 19:59:05.660969,0 days 00:16:59.344471
61293,2022-12-28 20:01:05.727308,2022-12-29 05:31:06.227445,0 days 09:30:00.500137
61339,2022-12-29 07:54:06.158872,2022-12-29 15:25:05.616342,0 days 07:30:59.457470
61394,2022-12-29 20:01:06.089035,2022-12-30 05:31:05.768228,0 days 09:29:59.679193
61484,2022-12-30 09:54:06.075000,2022-12-30 10:19:06.067833,0 days 00:24:59.992833
61650,2022-12-30 19:59:05.929113,2022-12-31 05:31:05.753308,0 days 09:31:59.824195
61652,2022-12-31 05:32:06.374006,2022-12-31 05:48:05.755933,0 days 00:15:59.381927
61698,2022-12-31 07:34:06.352738,2022-12-31 07:51:06.078570,0 days 00:16:59.725832
61702,2022-12-31 08:24:05.440923,2022-12-31 09:38:06.005840,0 days 01:14:00.564917
61703,2022-12-31 09:38:06.007210,2022-12-31 23:59:05.776331,0 days 14:20:59.769121
